Stand,Stand_Gemeindegrenzen,Gebietstyp_Code,Gebietstyp,Gebiet_Code,Gebiet_Bezeichnung,Total_Abschluss_gymnasial,Total_19_Jahre_alt,Maturitaetsquote_gymnasial
2025-11-27,2017,3,Gemeinde,220,Hagenbuch,4,58,6.90
2025-11-27,2017,3,Gemeinde,221,Hettlingen,71,186,38.18
2025-11-27,2017,3,Gemeinde,222,Hofstetten (ZH),NULL,29,NULL
2025-11-27,2017,3,Gemeinde,223,Neftenbach,44,242,18.18
2025-11-27,2017,3,Gemeinde,224,Pfungen,23,145,15.86
2025-11-27,2017,3,Gemeinde,225,Rickenbach (ZH),14,121,11.57
2025-11-27,2017,3,Gemeinde,226,Schlatt (ZH),NULL,33,NULL
2025-11-27,2017,3,Gemeinde,227,Seuzach,50,313,15.97
2025-11-27,2017,3,Gemeinde,228,Turbenthal,16,233,6.87
2025-11-27,2017,3,Gemeinde,230,Winterthur,798,4197,19.01
2025-11-27,2017,3,Gemeinde,231,Zell (ZH),20,225,8.88
2025-11-27,2017,3,Gemeinde,241,Aesch (ZH),NULL,43,NULL
2025-11-27,2017,3,Gemeinde,242,Birmensdorf (ZH),39,214,18.22
2025-11-27,2017,3,Gemeinde,243,Dietikon,73,1068,6.83
2025-11-27,2017,3,Gemeinde,244,Geroldswil,28,170,16.47
2025-11-27,2017,3,Gemeinde,245,Oberengstringen,33,242,13.64
2025-11-27,2017,3,Gemeinde,246,Oetwil an der Limmat,20,94,21.28
2025-11-27,2017,3,Gemeinde,247,Schlieren,55,711,7.74
2025-11-27,2017,3,Gemeinde,248,Uitikon,52,143,36.36
2025-11-27,2017,3,Gemeinde,249,Unterengstringen,29,132,21.97
2025-11-27,2017,3,Gemeinde,250,Urdorf,71,387,18.34
2025-11-27,2017,3,Gemeinde,251,Weiningen (ZH),26,207,12.56
2025-11-27,2017,3,Gemeinde,261,Zürich,2389,11615,20.57
2025-11-27,2017,3,Gemeinde,291,Andelfingen,26,134,0.19
2025-11-27,2017,3,Gemeinde,292,Stammheim,15,140,0.11
2025-11-27,2017,3,Gemeinde,293,Wädenswil,189,1037,0.19
2025-11-27,2017,3,Gemeinde,294,Elgg,51,225,0.23
2025-11-27,2017,3,Gemeinde,295,Horgen,156,867,0.18
2025-11-27,2017,3,Gemeinde,296,Illnau-Effretikon,102,639,15.97
2025-11-27,2017,3,Gemeinde,297,Bauma,24,268,8.95
2025-11-27,2017,3,Gemeinde,298,Wiesendangen,76,303,25.08
2025-11-27,2017,6,Raumplanungsregion,101,Zürich,31057,150995,20.57
2025-11-27,2017,6,Raumplanungsregion,102,Glattal,1015,6513,15.59
2025-11-27,2017,6,Raumplanungsregion,103,Furttal,171,1495,11.44
2025-11-27,2017,6,Raumplanungsregion,104,Limmattal,437,3411,12.82
2025-11-27,2017,6,Raumplanungsregion,105,Knonaueramt,491,2273,21.60
2025-11-27,2017,6,Raumplanungsregion,106,Zimmerberg,1015,4697,21.61
2025-11-27,2017,6,Raumplanungsregion,107,Pfannenstiel,1444,4469,32.31
2025-11-27,2017,6,Raumplanungsregion,108,Oberland,1178,7149,16.47
2025-11-27,2017,6,Raumplanungsregion,109,Winterthur u.U.,7011,37188,18.85
2025-11-27,2017,6,Raumplanungsregion,110,Weinland,188,1419,13.25
2025-11-27,2017,6,Raumplanungsregion,111,Unterland,735,5026,14.62
2025-11-27,2018,1,Kanton,1,Kanton Zürich,10660,56072,19.01
2025-11-27,2018,2,Bezirk,101,Bezirk Affoltern,472,2206,21.39
2025-11-27,2018,2,Bezirk,102,Bezirk Andelfingen,185,1393,13.28
2025-11-27,2018,2,Bezirk,103,Bezirk Bülach,819,5852,14.00
2025-11-27,2018,2,Bezirk,104,Bezirk Dielsdorf,475,3933,12.08
2025-11-27,2018,2,Bezirk,105,Bezirk Hinwil,644,4154,15.50
2025-11-27,2018,2,Bezirk,106,Bezirk Horgen,1095,4703,23.28
2025-11-27,2018,2,Bezirk,107,Bezirk Meilen,1338,4134,32.36
2025-11-27,2018,2,Bezirk,108,Bezirk Pfäffikon,379,2461,15.40
2025-11-27,2018,2,Bezirk,109,Bezirk Uster,1079,5240,20.59
2025-11-27,2018,2,Bezirk,110,Bezirk Winterthur,1269,6810,18.63
2025-11-27,2018,2,Bezirk,111,Bezirk Dietikon,462,3433,13.46
2025-11-27,2018,2,Bezirk,112,Bezirk Zürich,2443,11753,20.78
2025-11-27,2018,3,Gemeinde,1,Aeugst am Albis,30,95,31.58
2025-11-27,2018,3,Gemeinde,2,Affoltern am Albis,75,508,14.76
2025-11-27,2018,3,Gemeinde,3,Bonstetten,68,213,31.93
2025-11-27,2018,3,Gemeinde,4,Hausen am Albis,32,164,19.51
2025-11-27,2018,3,Gemeinde,5,Hedingen,48,177,27.12
2025-11-27,2018,3,Gemeinde,6,Kappel am Albis,NULL,46,NULL
2025-11-27,2018,3,Gemeinde,7,Knonau,9,101,8.91
2025-11-27,2018,3,Gemeinde,8,Maschwanden,NULL,34,NULL
2025-11-27,2018,3,Gemeinde,9,Mettmenstetten,45,211,21.33
2025-11-27,2018,3,Gemeinde,10,Obfelden,32,231,13.85
2025-11-27,2018,3,Gemeinde,11,Ottenbach,15,109,13.76
2025-11-27,2018,3,Gemeinde,12,Rifferswil,NULL,32,NULL
2025-11-27,2018,3,Gemeinde,13,Stallikon,43,117,36.75
2025-11-27,2018,3,Gemeinde,14,Wettswil am Albis,53,168,31.55
2025-11-27,2018,3,Gemeinde,21,Adlikon,NULL,16,NULL
2025-11-27,2018,3,Gemeinde,22,Benken (ZH),NULL,35,NULL
2025-11-27,2018,3,Gemeinde,23,Berg am Irchel,NULL,24,NULL
2025-11-27,2018,3,Gemeinde,24,Buch am Irchel,NULL,28,NULL
2025-11-27,2018,3,Gemeinde,25,Dachsen,11,96,11.46
2025-11-27,2018,3,Gemeinde,26,Dorf,NULL,39,NULL
2025-11-27,2018,3,Gemeinde,27,Feuerthalen,1,127,0.79
2025-11-27,2018,3,Gemeinde,28,Flaach,9,71,12.68
2025-11-27,2018,3,Gemeinde,29,Flurlingen,4,75,5.33
2025-11-27,2018,3,Gemeinde,30,Andelfingen,14,87,16.09
2025-11-27,2018,3,Gemeinde,31,Henggart,27,125,21.60
2025-11-27,2018,3,Gemeinde,32,Humlikon,NULL,28,NULL
2025-11-27,2018,3,Gemeinde,33,Kleinandelfingen,17,88,19.32
2025-11-27,2018,3,Gemeinde,34,Laufen-Uhwiesen,6,74,8.11
2025-11-27,2018,3,Gemeinde,35,Marthalen,7,87,8.05
2025-11-27,2018,3,Gemeinde,36,Oberstammheim,NULL,40,NULL
2025-11-27,2018,3,Gemeinde,37,Ossingen,13,78,16.67
2025-11-27,2018,3,Gemeinde,38,Rheinau,15,58,25.86
2025-11-27,2018,3,Gemeinde,39,Thalheim an der Thur,NULL,41,NULL
2025-11-27,2018,3,Gemeinde,40,Trüllikon,NULL,34,NULL
2025-11-27,2018,3,Gemeinde,41,Truttikon,NULL,33,NULL
2025-11-27,2018,3,Gemeinde,42,Unterstammheim,5,61,8.20
2025-11-27,2018,3,Gemeinde,43,Volken,NULL,11,NULL
2025-11-27,2018,3,Gemeinde,44,Waltalingen,NULL,37,NULL
2025-11-27,2018,3,Gemeinde,51,Bachenbülach,37,168,22.02
2025-11-27,2018,3,Gemeinde,52,Bassersdorf,74,531,13.93
2025-11-27,2018,3,Gemeinde,53,Bülach,128,826,15.50
2025-11-27,2018,3,Gemeinde,54,Dietlikon,46,309,14.89
2025-11-27,2018,3,Gemeinde,55,Eglisau,42,227,18.50
2025-11-27,2018,3,Gemeinde,56,Embrach,55,391,14.07
2025-11-27,2018,3,Gemeinde,57,Freienstein-Teufen,21,122,17.21
2025-11-27,2018,3,Gemeinde,58,Glattfelden,33,225,14.66
2025-11-27,2018,3,Gemeinde,59,Hochfelden,11,93,11.83
2025-11-27,2018,3,Gemeinde,60,Höri,8,141,5.67
2025-11-27,2018,3,Gemeinde,61,Hüntwangen,NULL,39,NULL
2025-11-27,2018,3,Gemeinde,62,Kloten,74,724,10.22
2025-11-27,2018,3,Gemeinde,63,Lufingen,19,89,21.34
2025-11-27,2018,3,Gemeinde,64,Nürensdorf,41,212,19.34
2025-11-27,2018,3,Gemeinde,65,Oberembrach,NULL,46,NULL
2025-11-27,2018,3,Gemeinde,66,Opfikon,36,584,6.16
2025-11-27,2018,3,Gemeinde,67,Rafz,33,226,14.60
2025-11-27,2018,3,Gemeinde,68,Rorbas,16,113,14.16
2025-11-27,2018,3,Gemeinde,69,Wallisellen,64,532,12.03
2025-11-27,2018,3,Gemeinde,70,Wasterkingen,NULL,20,NULL
2025-11-27,2018,3,Gemeinde,71,Wil (ZH),18,53,33.96
2025-11-27,2018,3,Gemeinde,72,Winkel,44,181,24.31
2025-11-27,2018,3,Gemeinde,81,Bachs,NULL,23,NULL
2025-11-27,2018,3,Gemeinde,82,Boppelsen,16,58,27.59
2025-11-27,2018,3,Gemeinde,83,Buchs (ZH),33,284,11.62
2025-11-27,2018,3,Gemeinde,84,Dällikon,13,174,7.47
2025-11-27,2018,3,Gemeinde,85,Dänikon,10,70,14.29
2025-11-27,2018,3,Gemeinde,86,Dielsdorf,26,255,10.20
2025-11-27,2018,3,Gemeinde,87,Hüttikon,NULL,22,NULL
2025-11-27,2018,3,Gemeinde,88,Neerach,21,120,17.50
2025-11-27,2018,3,Gemeinde,89,Niederglatt,30,239,12.55
2025-11-27,2018,3,Gemeinde,90,Niederhasli,51,477,10.69
2025-11-27,2018,3,Gemeinde,91,Niederweningen,29,174,16.67
2025-11-27,2018,3,Gemeinde,92,Oberglatt,31,332,9.33
2025-11-27,2018,3,Gemeinde,93,Oberweningen,16,90,17.78
2025-11-27,2018,3,Gemeinde,94,Otelfingen,22,108,20.37
2025-11-27,2018,3,Gemeinde,95,Regensberg,NULL,19,NULL
2025-11-27,2018,3,Gemeinde,96,Regensdorf,78,794,9.83
2025-11-27,2018,3,Gemeinde,97,Rümlang,29,304,9.54
2025-11-27,2018,3,Gemeinde,98,Schleinikon,NULL,46,NULL
2025-11-27,2018,3,Gemeinde,99,Schöfflisdorf,10,58,17.24
2025-11-27,2018,3,Gemeinde,100,Stadel,15,99,15.15
2025-11-27,2018,3,Gemeinde,101,Steinmaur,26,130,20.00
2025-11-27,2018,3,Gemeinde,102,Weiach,4,57,7.02
2025-11-27,2018,3,Gemeinde,111,Bäretswil,35,222,15.77
2025-11-27,2018,3,Gemeinde,112,Bubikon,65,315,20.63
2025-11-27,2018,3,Gemeinde,113,Dürnten,62,360,17.23
2025-11-27,2018,3,Gemeinde,114,Fischenthal,4,110,3.64
2025-11-27,2018,3,Gemeinde,115,Gossau (ZH),82,463,17.71
2025-11-27,2018,3,Gemeinde,116,Grüningen,24,148,16.22
2025-11-27,2018,3,Gemeinde,117,Hinwil,64,490,13.06
2025-11-27,2018,3,Gemeinde,118,Rüti (ZH),78,493,15.82
2025-11-27,2018,3,Gemeinde,119,Seegräben,12,55,21.82
2025-11-27,2018,3,Gemeinde,120,Wald (ZH),34,410,8.29
2025-11-27,2018,3,Gemeinde,121,Wetzikon (ZH),184,1088,16.91
2025-11-27,2018,3,Gemeinde,131,Adliswil,127,630,20.16
2025-11-27,2018,3,Gemeinde,134,Hütten,8,56,14.29
2025-11-27,2018,3,Gemeinde,135,Kilchberg (ZH),115,276,41.67
2025-11-27,2018,3,Gemeinde,136,Langnau am Albis,73,326,22.39
2025-11-27,2018,3,Gemeinde,137,Oberrieden,62,188,32.98
2025-11-27,2018,3,Gemeinde,138,Richterswil,100,553,18.08
2025-11-27,2018,3,Gemeinde,139,Rüschlikon,59,211,27.96
2025-11-27,2018,3,Gemeinde,140,Schönenberg (ZH),19,93,20.43
2025-11-27,2018,3,Gemeinde,141,Thalwil,159,600,26.50
2025-11-27,2018,3,Gemeinde,142,Wädenswil,185,890,20.78
2025-11-27,2018,3,Gemeinde,151,Erlenbach (ZH),103,259,39.77
2025-11-27,2018,3,Gemeinde,152,Herrliberg,126,286,44.06
2025-11-27,2018,3,Gemeinde,153,Hombrechtikon,74,389,19.02
2025-11-27,2018,3,Gemeinde,154,Küsnacht (ZH),187,473,39.53
2025-11-27,2018,3,Gemeinde,155,Männedorf,140,464,30.17
2025-11-27,2018,3,Gemeinde,156,Meilen,175,526,33.27
2025-11-27,2018,3,Gemeinde,157,Oetwil am See,33,214,15.42
2025-11-27,2018,3,Gemeinde,158,Stäfa,185,590,31.36
2025-11-27,2018,3,Gemeinde,159,Uetikon am See,91,323,28.17
2025-11-27,2018,3,Gemeinde,160,Zumikon,68,196,34.69
2025-11-27,2018,3,Gemeinde,161,Zollikon,156,414,37.68
2025-11-27,2018,3,Gemeinde,172,Fehraltorf,27,238,11.34
2025-11-27,2018,3,Gemeinde,173,Hittnau,23,172,13.38
2025-11-27,2018,3,Gemeinde,176,Lindau,33,255,12.94
2025-11-27,2018,3,Gemeinde,177,Pfäffikon,81,457,17.73
2025-11-27,2018,3,Gemeinde,178,Russikon,33,157,21.02
2025-11-27,2018,3,Gemeinde,180,Weisslingen,33,165,20.00
2025-11-27,2018,3,Gemeinde,181,Wila,10,96,10.42
2025-11-27,2018,3,Gemeinde,182,Wildberg,NULL,41,NULL
2025-11-27,2018,3,Gemeinde,191,Dübendorf,142,1001,14.19
2025-11-27,2018,3,Gemeinde,192,Egg,104,395,26.33
2025-11-27,2018,3,Gemeinde,193,Fällanden,79,314,25.16
2025-11-27,2018,3,Gemeinde,194,Greifensee,69,218,31.65
2025-11-27,2018,3,Gemeinde,195,Maur,162,449,36.08
2025-11-27,2018,3,Gemeinde,196,Mönchaltorf,30,147,20.41
2025-11-27,2018,3,Gemeinde,197,Schwerzenbach,41,196,20.92
2025-11-27,2018,3,Gemeinde,198,Uster,303,1353,22.39
2025-11-27,2018,3,Gemeinde,199,Volketswil,96,797,12.05
2025-11-27,2018,3,Gemeinde,200,Wangen-Brüttisellen,53,370,14.32
2025-11-27,2018,3,Gemeinde,211,Altikon,NULL,30,NULL
2025-11-27,2018,3,Gemeinde,213,Brütten,29,90,32.22
2025-11-27,2018,3,Gemeinde,214,Dägerlen,NULL,40,NULL
2025-11-27,2018,3,Gemeinde,215,Dättlikon,NULL,24,NULL
2025-11-27,2018,3,Gemeinde,216,Dinhard,9,69,13.04
2025-11-27,2018,3,Gemeinde,218,Ellikon an der Thur,NULL,44,NULL
2025-11-27,2018,3,Gemeinde,219,Elsau,30,179,16.76
2025-11-27,2018,3,Gemeinde,220,Hagenbuch,3,54,5.56
2025-11-27,2018,3,Gemeinde,221,Hettlingen,81,207,39.13
2025-11-27,2018,3,Gemeinde,223,Neftenbach,44,235,18.73
2025-11-27,2018,3,Gemeinde,224,Pfungen,28,160,17.50
2025-11-27,2018,3,Gemeinde,225,Rickenbach (ZH),26,130,20.00
2025-11-27,2018,3,Gemeinde,226,Schlatt (ZH),NULL,29,NULL
2025-11-27,2018,3,Gemeinde,227,Seuzach,50,314,15.93
2025-11-27,2018,3,Gemeinde,228,Turbenthal,21,236,8.90
2025-11-27,2018,3,Gemeinde,230,Winterthur,782,4186,18.68
2025-11-27,2018,3,Gemeinde,231,Zell (ZH),22,247,8.90
2025-11-27,2018,3,Gemeinde,241,Aesch (ZH),NULL,48,NULL
2025-11-27,2018,3,Gemeinde,242,Birmensdorf (ZH),43,208,20.67
2025-11-27,2018,3,Gemeinde,243,Dietikon,74,1082,6.84
2025-11-27,2018,3,Gemeinde,244,Geroldswil,28,177,15.81
2025-11-27,2018,3,Gemeinde,245,Oberengstringen,34,237,14.34
2025-11-27,2018,3,Gemeinde,246,Oetwil an der Limmat,18,93,19.35
2025-11-27,2018,3,Gemeinde,247,Schlieren,57,700,8.14
2025-11-27,2018,3,Gemeinde,248,Uitikon,64,164,39.02
2025-11-27,2018,3,Gemeinde,249,Unterengstringen,31,127,24.41
2025-11-27,2018,3,Gemeinde,250,Urdorf,72,391,18.42
2025-11-27,2018,3,Gemeinde,251,Weiningen (ZH),24,206,11.65
2025-11-27,2018,3,Gemeinde,261,Zürich,2443,11753,20.78
2025-11-27,2018,3,Gemeinde,291,Andelfingen,22,131,0.17
2025-11-27,2018,3,Gemeinde,292,Stammheim,11,138,0.08
2025-11-27,2018,3,Gemeinde,293,Wädenswil,212,1039,0.20
2025-11-27,2018,3,Gemeinde,294,Elgg,43,236,18.22
2025-11-27,2018,3,Gemeinde,295,Horgen,188,880,21.36
2025-11-27,2018,3,Gemeinde,296,Illnau-Effretikon,104,652,15.95
2025-11-27,2018,3,Gemeinde,297,Bauma,25,228,10.96
2025-11-27,2018,3,Gemeinde,298,Wiesendangen,72,300,24.00
2025-11-27,2018,6,Raumplanungsregion,101,Zürich,31759,152789,20.78
2025-11-27,2018,6,Raumplanungsregion,102,Glattal,1006,6541,15.38
2025-11-27,2018,6,Raumplanungsregion,103,Furttal,174,1510,11.52
2025-11-27,2018,6,Raumplanungsregion,104,Limmattal,462,3433,13.46
2025-11-27,2018,6,Raumplanungsregion,105,Knonaueramt,472,2206,21.39
2025-11-27,2018,6,Raumplanungsregion,106,Zimmerberg,1095,4703,23.28
2025-11-27,2018,6,Raumplanungsregion,107,Pfannenstiel,1442,4529,31.84
2025-11-27,2018,6,Raumplanungsregion,108,Oberland,1186,7043,16.84
2025-11-27,2018,6,Raumplanungsregion,109,Winterthur u.U.,6913,37184,18.59
2025-11-27,2018,6,Raumplanungsregion,110,Weinland,185,1393,13.28
2025-11-27,2018,6,Raumplanungsregion,111,Unterland,756,5079,14.88
2025-11-27,2019,1,Kanton,1,Kanton Zürich,10755,56413,19.07
2025-11-27,2019,2,Bezirk,101,Bezirk Affoltern,440,2173,20.25
2025-11-27,2019,2,Bezirk,102,Bezirk Andelfingen,185,1410,13.12
2025-11-27,2019,2,Bezirk,103,Bezirk Bülach,804,5840,13.77
2025-11-27,2019,2,Bezirk,104,Bezirk Dielsdorf,500,3932,12.72
2025-11-27,2019,2,Bezirk,105,Bezirk Hinwil,664,4244,15.65
2025-11-27,2019,2,Bezirk,106,Bezirk Horgen,1072,4694,22.84
2025-11-27,2019,2,Bezirk,107,Bezirk Meilen,1414,4183,33.80
2025-11-27,2019,2,Bezirk,108,Bezirk Pfäffikon,393,2490,15.78
2025-11-27,2019,2,Bezirk,109,Bezirk Uster,1048,5293,19.80
2025-11-27,2019,2,Bezirk,110,Bezirk Winterthur,1252,6753,18.54
2025-11-27,2019,2,Bezirk,111,Bezirk Dietikon,457,3457,13.22
2025-11-27,2019,2,Bezirk,112,Bezirk Zürich,2526,11944,21.15
2025-11-27,2019,3,Gemeinde,1,Aeugst am Albis,27,95,28.42
2025-11-27,2019,3,Gemeinde,2,Affoltern am Albis,69,474,14.55
2025-11-27,2019,3,Gemeinde,3,Bonstetten,59,208,28.36
2025-11-27,2019,3,Gemeinde,4,Hausen am Albis,28,169,16.57
2025-11-27,2019,3,Gemeinde,5,Hedingen,48,169,28.40
2025-11-27,2019,3,Gemeinde,6,Kappel am Albis,NULL,42,NULL
2025-11-27,2019,3,Gemeinde,7,Knonau,7,85,8.24
2025-11-27,2019,3,Gemeinde,8,Maschwanden,NULL,28,NULL
2025-11-27,2019,3,Gemeinde,9,Mettmenstetten,41,216,18.98
2025-11-27,2019,3,Gemeinde,10,Obfelden,33,227,14.54
2025-11-27,2019,3,Gemeinde,11,Ottenbach,15,113,13.27
2025-11-27,2019,3,Gemeinde,12,Rifferswil,NULL,36,NULL
2025-11-27,2019,3,Gemeinde,13,Stallikon,38,133,28.57
2025-11-27,2019,3,Gemeinde,14,Wettswil am Albis,56,178,31.46
2025-11-27,2019,3,Gemeinde,21,Adlikon,NULL,14,NULL
2025-11-27,2019,3,Gemeinde,22,Benken (ZH),NULL,40,NULL
2025-11-27,2019,3,Gemeinde,23,Berg am Irchel,NULL,18,NULL
2025-11-27,2019,3,Gemeinde,24,Buch am Irchel,NULL,27,NULL
2025-11-27,2019,3,Gemeinde,25,Dachsen,8,96,8.33
2025-11-27,2019,3,Gemeinde,26,Dorf,NULL,44,NULL
2025-11-27,2019,3,Gemeinde,27,Feuerthalen,1,140,0.71
2025-11-27,2019,3,Gemeinde,28,Flaach,8,69,11.59
2025-11-27,2019,3,Gemeinde,29,Flurlingen,5,77,6.49
2025-11-27,2019,3,Gemeinde,30,Andelfingen,18,86,20.93
2025-11-27,2019,3,Gemeinde,31,Henggart,28,135,20.74
2025-11-27,2019,3,Gemeinde,32,Humlikon,NULL,26,NULL
2025-11-27,2019,3,Gemeinde,33,Kleinandelfingen,16,81,19.75
2025-11-27,2019,3,Gemeinde,34,Laufen-Uhwiesen,7,85,8.24
2025-11-27,2019,3,Gemeinde,35,Marthalen,2,76,2.63
2025-11-27,2019,3,Gemeinde,37,Ossingen,17,87,19.54
2025-11-27,2019,3,Gemeinde,38,Rheinau,11,56,19.64
2025-11-27,2019,3,Gemeinde,39,Thalheim an der Thur,NULL,40,NULL
2025-11-27,2019,3,Gemeinde,40,Trüllikon,NULL,34,NULL
2025-11-27,2019,3,Gemeinde,41,Truttikon,NULL,34,NULL
2025-11-27,2019,3,Gemeinde,43,Volken,NULL,12,NULL
2025-11-27,2019,3,Gemeinde,51,Bachenbülach,38,171,22.22
2025-11-27,2019,3,Gemeinde,52,Bassersdorf,74,519,14.26
2025-11-27,2019,3,Gemeinde,53,Bülach,117,825,14.18
2025-11-27,2019,3,Gemeinde,54,Dietlikon,47,327,14.37
2025-11-27,2019,3,Gemeinde,55,Eglisau,37,215,17.21
2025-11-27,2019,3,Gemeinde,56,Embrach,52,389,13.37
2025-11-27,2019,3,Gemeinde,57,Freienstein-Teufen,22,123,17.89
2025-11-27,2019,3,Gemeinde,58,Glattfelden,30,208,14.42
2025-11-27,2019,3,Gemeinde,59,Hochfelden,13,101,12.87
2025-11-27,2019,3,Gemeinde,60,Höri,9,131,6.87
2025-11-27,2019,3,Gemeinde,61,Hüntwangen,NULL,36,NULL
2025-11-27,2019,3,Gemeinde,62,Kloten,66,754,8.75
2025-11-27,2019,3,Gemeinde,63,Lufingen,26,90,28.89
2025-11-27,2019,3,Gemeinde,64,Nürensdorf,36,205,17.57
2025-11-27,2019,3,Gemeinde,65,Oberembrach,NULL,43,NULL
